datetime,BTC_fwd_1h_log_ret,BTC_fwd_1d_log_ret,BTC_fwd_7d_log_ret
2025-08-06 21:00:00+00:00,5.68782606296204e-05,0.0184537987527551,0.066249155568974
2025-08-06 22:00:00+00:00,0.0004057728935603,0.0177044409883773,0.0634374725809261
2025-08-06 23:00:00+00:00,-0.0009410058384399,0.0212950202424665,0.0661818010685734
2025-08-07 00:00:00+00:00,-0.0008708664611699,0.0213984919381541,0.0699858739241695
2025-08-07 01:00:00+00:00,-0.0011703010049894,0.0206261919510984,0.0752024858111558
2025-08-07 02:00:00+00:00,-0.0016944173604943,0.0184465986886825,0.0722216303652489
2025-08-07 03:00:00+00:00,-0.0001797331651975,0.0185096632902974,0.0765657959476799
2025-08-07 04:00:00+00:00,-0.0017006231536975,0.0189884834298374,0.0741579243475803
2025-08-07 05:00:00+00:00,0.0018923706543343,0.020789967757138,0.0730836294001414
2025-08-07 06:00:00+00:00,0.0007508917772508,0.0169914693137818,0.0641753543289202
2025-08-07 07:00:00+00:00,0.0011966076386747,0.0180207704118299,0.0604563348817122
2025-08-07 08:00:00+00:00,0.0013946915056419,0.017513192595214,0.058844841458914
2025-08-07 09:00:00+00:00,0.0009421690665956,0.0144346179907036,0.0567118710171149
2025-08-07 10:00:00+00:00,0.0110808164613696,0.0140348144425752,0.0560065085203589
2025-08-07 11:00:00+00:00,0.001509113162602,0.0017178167435674,0.0389556699940755
2025-08-07 12:00:00+00:00,-0.001296686616535,0.0032770975063072,0.0375949520356175
2025-08-07 13:00:00+00:00,0.0023423811116495,0.0012730147396296,0.0215293912827848
2025-08-07 14:00:00+00:00,-0.002424917365601,0.0025095185683852,0.015468223727325
2025-08-07 15:00:00+00:00,0.0029819758611383,0.0011269330333234,0.0211743684514782
2025-08-07 16:00:00+00:00,-0.0037632388897523,-0.0043827682434828,0.0134371648435024
2025-08-07 17:00:00+00:00,0.0020660476400695,-0.000726717417975,0.0139221309866765
2025-08-07 18:00:00+00:00,0.000534376082653,0.00160986639161,0.0122900475736952
2025-08-07 19:00:00+00:00,0.0078052984245496,-0.0006265330941151,0.0132064904088917
2025-08-07 20:00:00+00:00,-0.0024638019320869,-0.008853588015872,0.0042671661702757
2025-08-07 21:00:00+00:00,-0.000692479503748,-0.0026329310567719,0.0061615419569925
2025-08-07 22:00:00+00:00,0.0039963521476493,-0.0016826476254897,0.0071737388847638
2025-08-07 23:00:00+00:00,-0.0008375341427522,-0.0060236245840105,0.0064810838337404
2025-08-08 00:00:00+00:00,-0.0016431664482256,-0.006991029197837,0.007381410012957
2025-08-08 01:00:00+00:00,-0.0033498942674052,-0.0061079408772271,0.0081384214860504
2025-08-08 02:00:00+00:00,-0.0016313527588794,-0.0029793816146054,0.0157134388066305
2025-08-08 03:00:00+00:00,0.0002990869743424,-0.0027634525705674,0.0176209726122392
2025-08-08 04:00:00+00:00,0.0001008611736029,-0.0031569819818018,0.0195377408428137
2025-08-08 05:00:00+00:00,-0.0019061277890218,-0.0027175782793525,0.0184117520573443
2025-08-08 06:00:00+00:00,0.001780192875299,0.0016804962543188,0.0214211504014187
2025-08-08 07:00:00+00:00,0.0006890298220587,-0.0007924781588146,0.0204943845292213
2025-08-08 08:00:00+00:00,-0.0016838830988684,-0.0005897815766358,0.0186576476533682
2025-08-08 09:00:00+00:00,0.0005423655184673,0.0040491696331106,0.0195392106744219
2025-08-08 10:00:00+00:00,-0.001236181237638,0.0069171158728137,0.0175711827796059
2025-08-08 11:00:00+00:00,0.0030683939253417,0.0074678770673622,0.0203429021818821
2025-08-08 12:00:00+00:00,-0.0033007693832128,0.0017008034994619,0.018285237839826
2025-08-08 13:00:00+00:00,0.0035788849404053,0.0050478942953859,0.0185989415352979
2025-08-08 14:00:00+00:00,-0.0038075029006628,0.0001932988154401,0.007543425871371
2025-08-08 15:00:00+00:00,-0.0025277254156681,0.0040418723153344,0.0079796978537851
2025-08-08 16:00:00+00:00,-0.0001071880642444,0.0059354530177288,0.009490591508192
2025-08-08 17:00:00+00:00,0.0044026314496546,0.0039681407331002,0.0103574662157925
2025-08-08 18:00:00+00:00,-0.0017020234030721,-0.000209094055219,0.0079635517669168
2025-08-08 19:00:00+00:00,-0.0004217564972073,0.0011363644356436,0.0059712183187861
2025-08-08 20:00:00+00:00,0.0037568550270131,0.0007611022774687,0.0045284260070596
2025-08-08 21:00:00+00:00,0.000257803927534,-0.0009525575063876,0.0037644317820246
2025-08-08 22:00:00+00:00,-0.0003446248108714,-0.0033393697975044,0.0038524894664339
2025-08-08 23:00:00+00:00,-0.0018049387565787,-0.0027833156819897,0.0075747425742233
2025-08-09 00:00:00+00:00,-0.0007600781276156,-0.0016488956376674,0.0062631602702373
2025-08-09 01:00:00+00:00,-0.0002213350047834,0.0014954467392572,0.0104160507456301
2025-08-09 02:00:00+00:00,-0.0014154237148415,0.0002246309858402,0.0114075117604098
2025-08-09 03:00:00+00:00,-9.444243689198136e-05,0.0078920567246978,0.0101529606747611
2025-08-09 04:00:00+00:00,0.0005402648760524,0.0180550593075196,0.0095935177106794
2025-08-09 05:00:00+00:00,0.0024919467446495,0.0174137904248259,0.0123689276076302
2025-08-09 06:00:00+00:00,-0.0006927815378344,0.0111798425553009,0.008005342119591
2025-08-09 07:00:00+00:00,0.0008917264042375,0.0120056639867211,0.006959999318443
2025-08-09 08:00:00+00:00,0.0029550681108782,0.0088879253716128,0.0077861168932154
2025-08-09 09:00:00+00:00,0.0034103117581703,0.0101731655906184,0.0050543022849294
2025-08-09 10:00:00+00:00,-0.0006854200430897,0.0065920353593809,-0.0010788729602786
2025-08-09 11:00:00+00:00,-0.0026986796425584,0.0049358570537501,0.0002457422476687
2025-08-09 12:00:00+00:00,4.632141271103994e-05,0.0102882098300435,0.0028552355371186
2025-08-09 13:00:00+00:00,-0.0012757105395404,0.0118148099448751,0.0059029323469432
2025-08-09 14:00:00+00:00,4.107059923159889e-05,0.012536283104348,0.0062119416287295
2025-08-09 15:00:00+00:00,-0.0006341447132736,0.0152955936934382,0.0073493964516277
2025-08-09 16:00:00+00:00,-0.002074500348873,0.0161452091540376,0.0072186094120074
2025-08-09 17:00:00+00:00,0.0002253966613354,0.0170814882309117,0.0099060380693935
2025-08-09 18:00:00+00:00,-0.0003565649122094,0.0156192071732016,0.0092494342854602
2025-08-09 19:00:00+00:00,-0.0007970186553822,0.0162032972190313,0.00945494452048
2025-08-09 20:00:00+00:00,0.0020431952431567,0.0180110301356399,0.0101333574848196
2025-08-09 21:00:00+00:00,-0.0021290083635828,0.013153203764251,0.0079214020605673
2025-08-09 22:00:00+00:00,0.0002114293046431,0.0184980455646232,0.0083098186018769
2025-08-09 23:00:00+00:00,-0.0006705187122563,0.0211457452413836,0.0082369993812843
2025-08-10 00:00:00+00:00,0.0023842642493088,0.0238997403240791,0.0082087908111133
2025-08-10 01:00:00+00:00,-0.0014921507582004,0.0201718998578219,0.0048208439786333
2025-08-10 02:00:00+00:00,0.0062520020240159,0.0287512808036861,0.0078065363104684
2025-08-10 03:00:00+00:00,0.0100685601459299,0.0380531794651766,0.0029747419423339
2025-08-10 04:00:00+00:00,-0.0001010040066412,0.0266492588626624,-0.0064459350660466
2025-08-10 05:00:00+00:00,-0.0037420011248755,0.0297079505666868,-0.0029591966591125
2025-08-10 06:00:00+00:00,0.0001330398935858,0.0331287211899003,0.0001461724263774
2025-08-10 07:00:00+00:00,-0.0022260122108705,0.0350894882756707,-0.0006244320683104
2025-08-10 08:00:00+00:00,0.0042403083298836,0.0309942529425997,0.0023210458721822
2025-08-10 09:00:00+00:00,-0.0001708184730669,0.0278990826841645,0.0010929126362133
2025-08-10 10:00:00+00:00,-0.0023415983487205,0.0259440263933787,0.0008454482142533
2025-08-10 11:00:00+00:00,0.0026536731337351,0.0262994591843466,0.0036156472716321
2025-08-10 12:00:00+00:00,0.0015729215275426,0.0184406075969749,0.0002376030554636
2025-08-10 13:00:00+00:00,-0.0005542373800678,0.0092348996638626,-0.0025776940348351
2025-08-10 14:00:00+00:00,0.0028003811883218,0.012776754991543,0.0002956223975984
2025-08-10 15:00:00+00:00,0.0002154707473256,0.0120138008195121,-0.0048533009987292
2025-08-10 16:00:00+00:00,-0.001138221271999,0.0124374809208299,-0.0043220866240296
2025-08-10 17:00:00+00:00,-0.0012368843963744,0.0106422968104071,-0.0066404137818035
2025-08-10 18:00:00+00:00,0.0002275251336201,0.0081892780908571,-0.0047892000995897
2025-08-10 19:00:00+00:00,0.0010107142612264,0.0102228251897888,-0.0080220532652691
2025-08-10 20:00:00+00:00,-0.0028146311282321,0.0033889389283004,-0.0087229602685589
2025-08-10 21:00:00+00:00,0.0032158334367892,0.0041671127871644,-0.0056822230417377
2025-08-10 22:00:00+00:00,0.0028591289814036,8.24612973598239e-06,-0.0079958985142206
2025-08-10 23:00:00+00:00,0.0020834763704388,-0.0013990195871543,-0.0087148889550781
2025-08-11 00:00:00+00:00,-0.0013435762169481,-0.0051456581290419,-0.0154675737054278
2025-08-11 01:00:00+00:00,0.0070872301876634,-0.0016302019248085,-0.0150893149195705
2025-08-11 02:00:00+00:00,0.0155539006855066,-0.008481511061421,-0.0309151937193842
2025-08-11 03:00:00+00:00,-0.0013353604565844,-0.0233535389092787,-0.053573538432883
2025-08-11 04:00:00+00:00,0.0029576876973833,-0.0238267394470646,-0.0533352782305974
2025-08-11 05:00:00+00:00,-0.0003212305016622,-0.0249852644756614,-0.0549999819387221
2025-08-11 06:00:00+00:00,0.0020938069793565,-0.0266915912669237,-0.052791603449097
2025-08-11 07:00:00+00:00,-0.0063212475439416,-0.0286374848055393,-0.0587086557990218
2025-08-11 08:00:00+00:00,0.0011451380714483,-0.0210566726122992,-0.0527775030179611
2025-08-11 09:00:00+00:00,-0.0021258747638526,-0.0237346672617763,-0.0545987981750214
2025-08-11 10:00:00+00:00,-0.0019861655577527,-0.0249563026569743,-0.0533364585658609
2025-08-11 11:00:00+00:00,-0.0052051784536364,-0.0227103184077463,-0.0511048617014325
2025-08-11 12:00:00+00:00,-0.0076327864055696,-0.0169740910991375,-0.0469172952423477
2025-08-11 13:00:00+00:00,0.0029876179476126,-0.0029487824090801,-0.0343874383114334
2025-08-11 14:00:00+00:00,0.0020374270162909,-0.0095158345841185,-0.043226267512238
2025-08-11 15:00:00+00:00,0.0006391508486432,-0.0064894565492935,-0.0384603406224741
2025-08-11 16:00:00+00:00,-0.0029334053824217,-0.0030458607337407,-0.0346096075440572
2025-08-11 17:00:00+00:00,-0.0036899031159243,-0.0024161483204389,-0.0332304571747245
2025-08-11 18:00:00+00:00,0.0022610722325515,-0.0018409345020483,-0.0255909003323319
2025-08-11 19:00:00+00:00,-0.0058231720002618,-0.003600005405471,-0.0273912452971967
2025-08-11 20:00:00+00:00,-0.0020364572693681,0.0049019808854444,-0.0230689652732825
2025-08-11 21:00:00+00:00,-0.0009430332206393,0.0112659949389703,-0.0202342026069711
2025-08-11 22:00:00+00:00,0.0014518632645135,0.0097880258898655,-0.0170911405998046
2025-08-11 23:00:00+00:00,-0.0016631621714486,0.0098842292619587,-0.0207234746820341
2025-08-12 00:00:00+00:00,0.0021718799872853,0.0118762534499608,-0.0205647004804487
2025-08-12 01:00:00+00:00,0.0002359210510508,0.0061805709343473,-0.0199559833613689
2025-08-12 02:00:00+00:00,0.0006818728376487,0.0039394666449417,-0.0267103497325975
2025-08-12 03:00:00+00:00,-0.0018085609943702,0.003962481211743,-0.0278304568236424
2025-08-12 04:00:00+00:00,0.0017991626687864,0.0051662288635785,-0.0341123117909291
2025-08-12 05:00:00+00:00,-0.0020275572929245,0.0022323355865993,-0.0317318475764664
2025-08-12 06:00:00+00:00,0.0001479134407408,0.00199724906774,-0.0326045904374538
2025-08-12 07:00:00+00:00,0.0012595646492986,0.0048400440831932,-0.0323500197341461
2025-08-12 08:00:00+00:00,-0.0015328565780288,0.0049471196984411,-0.033939644426782
2025-08-12 09:00:00+00:00,-0.0033475101590507,0.0103743063130205,-0.0305456263849465
2025-08-12 10:00:00+00:00,0.0002598186914753,0.0142749863390097,-0.0260165251161407
2025-08-12 11:00:00+00:00,0.0005310488549724,0.0171060462090605,-0.0256745855478214
2025-08-12 12:00:00+00:00,0.0063925222844878,0.0172312053410413,-0.0252941953950043
2025-08-12 13:00:00+00:00,-0.0035794342274257,0.008423402118281,-0.0310463566480127
2025-08-12 14:00:00+00:00,0.0050638050511158,0.0243991597970381,-0.030995727421984
2025-08-12 15:00:00+00:00,0.004082746664196,0.0122539639143685,-0.0475873122636167
2025-08-12 16:00:00+00:00,-0.00230369296912,0.0083856034970954,-0.0526274573325628
2025-08-12 17:00:00+00:00,-0.0031146892975336,0.0148421533723561,-0.0538343842008051
2025-08-12 18:00:00+00:00,0.0005020013291289,0.0211603428256771,-0.0495826118489889
2025-08-12 19:00:00+00:00,0.0026788142906534,0.0191984385767961,-0.0541911807284452
2025-08-12 20:00:00+00:00,0.0043275567841578,0.0257391768915392,-0.0563088145993449
2025-08-12 21:00:00+00:00,-0.0024210022697441,0.0227945338889925,-0.0567183868169794
2025-08-12 22:00:00+00:00,0.0015480666366068,0.0224607314313183,-0.0556415837310581
2025-08-12 23:00:00+00:00,0.0003288620165535,0.0240627661759189,-0.059319346409998
2025-08-13 00:00:00+00:00,-0.0035238025283282,0.0265969711765217,-0.0623034159491524
2025-08-13 01:00:00+00:00,-0.0020051832383545,0.0344665191306664,-0.0557084566037973
2025-08-13 02:00:00+00:00,0.0007048874044501,0.0323205459181247,-0.0555836639846078
2025-08-13 03:00:00+00:00,-0.0006048133425348,0.0342654067356113,-0.0524344722219905
2025-08-13 04:00:00+00:00,-0.0011347306081925,0.0322826153128489,-0.0510548648510388
2025-08-13 05:00:00+00:00,-0.0022626438117838,0.0306424278199052,-0.0489566891767228
2025-08-13 06:00:00+00:00,0.0029907084561938,0.025889167214802,-0.046034165192737
2025-08-13 07:00:00+00:00,0.0013666402645464,0.0199303310886514,-0.0494288470320171
2025-08-13 08:00:00+00:00,0.0038943300365505,0.0181488050399813,-0.0523359953391209
2025-08-13 09:00:00+00:00,0.0005531698669384,0.0135161960672736,-0.0516169700074946
2025-08-13 10:00:00+00:00,0.0030908785615261,0.0131998327701747,-0.054966233043029
2025-08-13 11:00:00+00:00,0.000656207986953,0.0041389321437351,-0.0572686558865629
2025-08-13 12:00:00+00:00,-0.0024152809382724,0.0036311193609259,-0.0590010099698859
2025-08-13 13:00:00+00:00,0.0123963234513312,-0.0113158470701694,-0.0564604261897666
2025-08-13 14:00:00+00:00,-0.0070813908315536,-0.0274309569653109,-0.0775752300237284
2025-08-13 15:00:00+00:00,0.000214386246923,-0.0170683387752051,-0.0636319420718793
2025-08-13 16:00:00+00:00,0.0041528569061405,-0.0220379527689657,-0.0648472641287437
2025-08-13 17:00:00+00:00,0.0032035001557873,-0.0294690824216846,-0.0646167995735332
2025-08-13 18:00:00+00:00,-0.0014599029197521,-0.0322386183503837,-0.0646265211053833
2025-08-13 19:00:00+00:00,0.0092195526053967,-0.029327896512782,-0.0694403739514276
2025-08-13 20:00:00+00:00,0.001382913781611,-0.0396814749322451,-0.0717948006270925
2025-08-13 21:00:00+00:00,-0.0027548047274184,-0.0416338148592265,-0.0722907666936253
2025-08-13 22:00:00+00:00,0.0031501013812074,-0.0385592927077848,-0.0696751947333487
2025-08-13 23:00:00+00:00,0.0028630670171562,-0.0384056969923664,-0.0707256422394313
2025-08-14 00:00:00+00:00,0.0043457454258162,-0.0412059719730584,-0.0764329907946613
2025-08-14 01:00:00+00:00,-0.0041511564508963,-0.0464378723740071,-0.0805923388100614
2025-08-14 02:00:00+00:00,0.0026497482219365,-0.0380615928699358,-0.0726779671849489
2025-08-14 03:00:00+00:00,-0.0025876047652971,-0.0404351600451432,-0.081375541839078
2025-08-14 04:00:00+00:00,-0.0027749181011362,-0.035631700074929,-0.0795109215139576
2025-08-14 05:00:00+00:00,-0.0070159044168869,-0.0338819095856592,-0.0781428558587851
2025-08-14 06:00:00+00:00,-0.0029681276699569,-0.0257627346137196,-0.0694843905592536
2025-08-14 07:00:00+00:00,-0.0004148857841235,-0.0219411799406609,-0.0681341536987135
2025-08-14 08:00:00+00:00,-0.0007382789361571,-0.0226740012103318,-0.0669128430706405
2025-08-14 09:00:00+00:00,0.0002368065698395,-0.0227380423519893,-0.0689225716410855
2025-08-14 10:00:00+00:00,-0.0059700220649135,-0.0244005112981774,-0.0710118786378332
2025-08-14 11:00:00+00:00,0.0001483952041438,-0.0168949510686259,-0.0654328692449838
2025-08-14 12:00:00+00:00,-0.0173622473693677,-0.0160326166894841,-0.0672413962061312
2025-08-14 13:00:00+00:00,-0.0037187864438101,-0.0016574350078572,-0.0503846739886235
2025-08-14 14:00:00+00:00,0.003281227358552,-0.0054152792875686,-0.0431395075786265
2025-08-14 15:00:00+00:00,-0.0047552277468374,-0.0120677375643695,-0.048292820070878
2025-08-14 16:00:00+00:00,-0.0032782727465782,-0.0083293415787934,-0.0478821922532391
2025-08-14 17:00:00+00:00,0.0004339642270881,-0.0042913821888588,-0.0483193073047741
2025-08-14 18:00:00+00:00,0.0014508189178496,-0.0027166294151682,-0.048474776603524
2025-08-14 19:00:00+00:00,-0.0011340258140663,-0.0078618051842206,-0.0482104158138901
2025-08-14 20:00:00+00:00,-0.0005694261453703,-0.0085923281790882,-0.0508617759423465
2025-08-14 21:00:00+00:00,0.0003197174240231,-0.0050300412317396,-0.047950413606244
2025-08-14 22:00:00+00:00,0.0033036970966259,-0.0050038970438196,-0.0466754083540032
2025-08-14 23:00:00+00:00,6.27920364644518e-05,-0.0049299658435277,-0.051073665428186
2025-08-15 00:00:00+00:00,-0.0008861549751322,-0.0081092789405568,-0.0511256295711108
2025-08-15 01:00:00+00:00,0.0042251230531748,-0.0038303116176473,-0.0491190583809141
2025-08-15 02:00:00+00:00,0.0002761810467292,-0.007285308660826,-0.051510909050743
2025-08-15 03:00:00+00:00,0.0022158552049169,-0.0102314645080456,-0.0490095414473213
2025-08-15 04:00:00+00:00,-0.0010251276118663,-0.013101205113936,-0.0532074799799321
2025-08-15 05:00:00+00:00,0.0011032705550526,-0.0087604027290666,-0.0529387597739804
2025-08-15 06:00:00+00:00,0.0008534270031016,-0.0117353120275089,-0.0505638155729207
2025-08-15 07:00:00+00:00,-0.0011477070537943,-0.0143268633695929,-0.0535481631770087
2025-08-15 08:00:00+00:00,-0.0008023200778148,-0.0114613123367887,-0.0515052288060185
2025-08-15 09:00:00+00:00,-0.0014256623763485,-0.0104357387563817,-0.0516410824274985
2025-08-15 10:00:00+00:00,0.001535538164638,-0.0117329398670708,-0.0496106796250633
2025-08-15 11:00:00+00:00,0.0010107295832857,-0.0126292828668511,-0.055759603734227
2025-08-15 12:00:00+00:00,-0.0029870656877408,-0.0137291988032454,-0.0587203078317898
2025-08-15 13:00:00+00:00,-0.0074766307235216,-0.0076481148929687,-0.0555219900865797
2025-08-15 14:00:00+00:00,-0.0033712309182486,-0.0011381854272015,-0.0467528177656725
2025-08-15 15:00:00+00:00,-0.0010168317612613,0.003411570913177,-0.0140418809149294
2025-08-15 16:00:00+00:00,0.0007596866433561,0.0036634709215444,-0.0081163442555321
2025-08-15 17:00:00+00:00,0.0020087170007788,0.003516712586701,-0.0108918560000647
2025-08-15 18:00:00+00:00,-0.0036943568512026,0.0010767884633244,-0.0053877913647602
2025-08-15 19:00:00+00:00,-0.0018645488089339,0.0046200906373374,-0.0036154376549759
2025-08-15 20:00:00+00:00,0.0029928608019782,0.0063660337552286,-0.0030170939163321
2025-08-15 21:00:00+00:00,0.0003458616119432,0.003204412772155,-0.0026396042869709
2025-08-15 22:00:00+00:00,0.0033776282969177,0.0011179593379384,-0.003245168055491
2025-08-15 23:00:00+00:00,-0.0031165210605647,-0.0021210588749286,-0.0090470788037925
2025-08-16 00:00:00+00:00,0.0033928123477772,0.0002967349032086,-0.004408996707268
2025-08-16 01:00:00+00:00,0.0007701260099961,-0.0040997600277395,-0.0084488244129741
2025-08-16 02:00:00+00:00,-0.0026699748004903,-0.0033763444641012,-0.0128909736703892
2025-08-16 03:00:00+00:00,-0.0006538854009734,0.0007138379922705,-0.0146426799154382
2025-08-16 04:00:00+00:00,0.003315674773003,0.0020156065307934,-0.0171825119213789
2025-08-16 05:00:00+00:00,-0.0018716387433897,0.0020856661580831,-0.0173474500465995
2025-08-16 06:00:00+00:00,-0.0017381243389822,0.0033206728620874,-0.015290877458169
2025-08-16 07:00:00+00:00,0.0017178439790098,0.0044212325999676,-0.0150730522508182
2025-08-16 08:00:00+00:00,0.0002232535025921,0.0034228543505797,-0.0165408139982943
2025-08-16 09:00:00+00:00,-0.0027228634870376,0.0062117759419023,-0.017226855521927
2025-08-16 10:00:00+00:00,0.0006391951648578,0.008516356533913,-0.0143971704342838
2025-08-16 11:00:00+00:00,-8.918635310876694e-05,0.0083057620777135,-0.016594007107823
2025-08-16 12:00:00+00:00,0.0030940182225357,0.0076705773483887,-0.0192025178631628
2025-08-16 13:00:00+00:00,-0.0009667012577543,0.0033341835630967,-0.0227756421778826
2025-08-16 14:00:00+00:00,0.0011785254221298,0.006619963873217,-0.0247842021326375
2025-08-16 15:00:00+00:00,-0.000764931752894,0.0030928962430813,-0.0280237622824552
2025-08-16 16:00:00+00:00,0.0006129283085131,0.0046045131180005,-0.0255901782490665
2025-08-16 17:00:00+00:00,-0.0004312071225979,0.0005350363797146,-0.0245175001571978
2025-08-16 18:00:00+00:00,-0.0001510546771896,0.0015805727881519,-0.0233737786703745
2025-08-16 19:00:00+00:00,-0.0001186056910427,-0.0012737005667178,-0.0227617310946043
2025-08-16 20:00:00+00:00,-0.0001687601810954,-0.0008452876177385,-0.0227284364065116
2025-08-16 21:00:00+00:00,-0.0017405918222731,-0.0004504213380539,-0.0208955059976642
2025-08-16 22:00:00+00:00,0.0001386100840505,0.0021923284485255,-0.0217906409485832
2025-08-16 23:00:00+00:00,-0.0006987272824273,0.0041938569050212,-0.0193576502739741
2025-08-17 00:00:00+00:00,-0.001003682583171,0.0002233758075378,-0.0177185331065758
2025-08-17 01:00:00+00:00,0.0014935415736345,0.0002617409596182,-0.0172106584222501
2025-08-17 02:00:00+00:00,0.0014202076558815,-0.0099704492261666,-0.0178674832814294
