datetime,BTC_log_ret_12h,BTC_vol_12h,SPX_vol_12h,BTC_mom_12h,SPX_mom_12h,BTC_RSI,SPX_RSI,US10Y_RSI
2025-10-31 21:00,-0.0056,high_vol,high_vol,neg_mom,neg_mom,48.5137,32.8678,56.1342
2025-10-31 22:00,-0.0028,high_vol,high_vol,neutral_mom,neg_mom,50.7502,36.7782,56.1342
2025-10-31 23:00,-0.0024,high_vol,high_vol,neutral_mom,neg_mom,45.8495,36.3428,56.1342
2025-11-01 00:00,-0.0074,high_vol,high_vol,neg_mom,neg_mom,47.7859,41.6328,56.1342
2025-11-01 01:00,0.0007,high_vol,high_vol,neutral_mom,neg_mom,49.0962,34.531,56.1342
2025-11-01 02:00,-0.0038,high_vol,high_vol,neutral_mom,neutral_mom,43.4892,42.692,56.1342
2025-11-01 03:00,-0.0088,high_vol,high_vol,neg_mom,pos_mom,51.2998,51.5402,56.1342
2025-11-01 04:00,0.0002,high_vol,high_vol,neutral_mom,pos_mom,50.7672,55.4273,60.6123
2025-11-01 05:00,0.0133,low_vol,high_vol,pos_mom,pos_mom,44.249,54.5482,69.8801
2025-11-01 06:00,0.0077,low_vol,high_vol,pos_mom,pos_mom,49.0891,56.217,30.7062
2025-11-01 07:00,0.0051,low_vol,high_vol,pos_mom,pos_mom,74.177,61.5287,41.0953
2025-11-01 08:00,0.0023,low_vol,high_vol,neutral_mom,neutral_mom,69.0996,62.9514,0.0
2025-11-01 09:00,0.007,low_vol,high_vol,pos_mom,pos_mom,69.4045,55.1187,0.0
2025-11-03 15:00,-0.0092,high_vol,high_vol,neg_mom,neg_mom,29.3005,20.9181,100.0
2025-11-03 16:00,-0.0208,high_vol,high_vol,neg_mom,neg_mom,19.0697,25.2874,100.0
2025-11-03 17:00,-0.0115,high_vol,high_vol,neg_mom,neg_mom,32.2268,31.4564,100.0
2025-11-03 18:00,-0.0013,high_vol,high_vol,neutral_mom,neutral_mom,46.1919,50.0799,74.8779
2025-11-03 19:00,-0.005,high_vol,high_vol,neg_mom,neg_mom,43.0963,44.412,77.3103
2025-11-03 20:00,-0.0037,high_vol,high_vol,neutral_mom,neg_mom,46.0099,41.7144,67.6963
2025-11-03 21:00,-0.0088,high_vol,high_vol,neg_mom,neg_mom,43.8882,37.3837,61.1107
2025-11-03 22:00,-0.0029,high_vol,high_vol,neutral_mom,neutral_mom,45.9027,48.0442,61.1107
2025-11-03 23:00,-0.0046,high_vol,high_vol,neutral_mom,neg_mom,42.6598,55.8385,61.1107
2025-11-04 00:00,-0.0114,high_vol,high_vol,neg_mom,neg_mom,45.6534,49.153,61.1107
2025-11-04 01:00,-0.0122,high_vol,high_vol,neg_mom,neg_mom,46.4421,38.1618,61.1107
2025-11-04 02:00,-0.0081,high_vol,high_vol,neg_mom,neg_mom,44.4596,39.3059,61.1107
2025-11-04 03:00,-0.0147,high_vol,high_vol,neg_mom,neg_mom,41.2297,39.2068,61.1107
2025-11-04 04:00,0.0133,high_vol,high_vol,pos_mom,neutral_mom,45.2215,40.3745,61.1107
2025-11-04 05:00,0.0006,high_vol,high_vol,neutral_mom,neg_mom,42.0007,41.6065,50.9885
2025-11-04 06:00,-0.0309,high_vol,high_vol,neg_mom,neg_mom,40.8796,43.6404,43.1323
2025-11-04 07:00,-0.0208,high_vol,mid_vol,neg_mom,neg_mom,38.017,41.9547,16.4439
2025-11-04 08:00,-0.0246,high_vol,high_vol,neg_mom,neg_mom,30.003,25.5045,26.7534
2025-11-04 09:00,-0.025,high_vol,high_vol,neg_mom,neg_mom,30.2303,26.9229,0.0
2025-11-04 10:00,-0.0291,high_vol,mid_vol,neg_mom,neg_mom,28.3651,23.6199,0.0
2025-11-04 15:00,-0.0189,high_vol,high_vol,neg_mom,neg_mom,38.095,36.1326,0.0
2025-11-04 16:00,-0.0379,high_vol,high_vol,neg_mom,neg_mom,28.6263,32.8615,0.0
2025-11-04 17:00,-0.0433,high_vol,high_vol,neg_mom,neg_mom,27.4381,32.2102,16.8229
2025-11-04 18:00,-0.0305,high_vol,high_vol,neg_mom,neg_mom,19.2981,28.1201,20.2744
2025-11-04 19:00,-0.0333,high_vol,high_vol,neg_mom,neg_mom,22.1915,35.2711,18.5446
2025-11-04 20:00,-0.0389,high_vol,high_vol,neg_mom,neg_mom,26.87,38.6896,25.0652
2025-11-04 21:00,-0.0322,high_vol,high_vol,neg_mom,neg_mom,23.8911,37.2826,23.2985
2025-11-04 22:00,-0.0347,high_vol,high_vol,neg_mom,neutral_mom,23.4127,42.5084,23.2985
2025-11-04 23:00,-0.0245,high_vol,high_vol,neg_mom,pos_mom,33.7444,49.2394,23.2985
2025-11-05 00:00,-0.0299,high_vol,high_vol,neg_mom,neutral_mom,36.1536,48.1152,23.2985
2025-11-05 01:00,-0.033,high_vol,high_vol,neg_mom,neg_mom,32.6722,47.8895,23.2985
2025-11-05 02:00,-0.0308,high_vol,high_vol,neg_mom,neutral_mom,28.2218,49.098,23.2985
2025-11-05 03:00,-0.0271,high_vol,high_vol,neg_mom,neg_mom,37.6866,45.6731,23.2985
2025-11-05 04:00,-0.01,high_vol,high_vol,neg_mom,neg_mom,40.7565,47.7758,23.2985
2025-11-05 05:00,-0.0022,high_vol,high_vol,neutral_mom,neg_mom,36.2384,37.4219,33.9737
2025-11-05 06:00,0.0074,high_vol,high_vol,pos_mom,neutral_mom,41.4866,40.8371,61.8936
2025-11-05 07:00,0.0079,high_vol,mid_vol,pos_mom,neg_mom,49.3678,41.3504,42.6934
2025-11-05 08:00,0.015,high_vol,high_vol,pos_mom,neg_mom,57.4766,41.5525,34.1557
2025-11-05 09:00,0.0098,high_vol,high_vol,pos_mom,neg_mom,53.0818,36.1309,51.3537
2025-11-05 10:00,0.017,high_vol,high_vol,pos_mom,neg_mom,63.2473,40.3811,0.0
2025-11-05 15:00,0.0147,mid_vol,mid_vol,pos_mom,pos_mom,74.9718,58.9517,100.0
2025-11-05 16:00,0.0154,mid_vol,mid_vol,pos_mom,pos_mom,76.4183,58.1906,100.0
2025-11-05 17:00,0.0187,mid_vol,mid_vol,pos_mom,pos_mom,72.7939,68.863,100.0
2025-11-05 18:00,0.0203,mid_vol,mid_vol,pos_mom,pos_mom,69.9124,70.7745,98.5397
2025-11-05 19:00,0.0216,mid_vol,mid_vol,pos_mom,pos_mom,74.8661,70.4486,98.0823
2025-11-05 20:00,0.0196,mid_vol,mid_vol,pos_mom,pos_mom,72.3959,73.6727,98.1743
2025-11-05 21:00,0.0208,mid_vol,high_vol,pos_mom,pos_mom,68.0285,63.9193,96.5661
2025-11-05 22:00,0.0163,mid_vol,high_vol,pos_mom,pos_mom,67.3103,68.5655,96.5661
2025-11-05 23:00,0.0227,mid_vol,mid_vol,pos_mom,pos_mom,71.9703,65.7442,96.5661
2025-11-06 00:00,0.0176,mid_vol,mid_vol,pos_mom,pos_mom,71.2635,64.7075,96.5661
2025-11-06 01:00,0.0098,mid_vol,mid_vol,pos_mom,pos_mom,77.8023,66.2576,96.5661
2025-11-06 02:00,0.0037,mid_vol,mid_vol,neutral_mom,pos_mom,67.2461,62.1214,96.5661
2025-11-06 03:00,0.0012,mid_vol,mid_vol,neutral_mom,pos_mom,60.2879,64.1782,96.5661
2025-11-06 04:00,-0.0008,low_vol,mid_vol,neutral_mom,pos_mom,60.1883,63.3801,96.5661
2025-11-06 05:00,0.0012,mid_vol,mid_vol,neutral_mom,neutral_mom,62.5028,60.0517,93.2587
2025-11-06 06:00,-0.0074,mid_vol,mid_vol,neg_mom,neg_mom,42.2433,52.8149,81.1189
2025-11-06 07:00,-0.0099,mid_vol,mid_vol,neg_mom,neg_mom,42.0258,40.8248,57.9005
2025-11-06 08:00,-0.008,mid_vol,mid_vol,neg_mom,neg_mom,40.6576,33.9248,69.4974
2025-11-06 09:00,-0.0063,mid_vol,mid_vol,neg_mom,neg_mom,33.094,30.987,74.2464
2025-11-06 10:00,-0.0083,mid_vol,mid_vol,neg_mom,neutral_mom,32.6573,31.9087,0.0
2025-11-06 15:00,-0.0121,high_vol,high_vol,neg_mom,neg_mom,36.0199,39.0244,0.0
2025-11-06 16:00,-0.0161,high_vol,high_vol,neg_mom,neg_mom,37.3627,32.3619,0.0
2025-11-06 17:00,-0.0315,high_vol,high_vol,neg_mom,neg_mom,31.0308,23.4705,0.0
2025-11-06 18:00,-0.0135,high_vol,high_vol,neg_mom,neg_mom,37.0355,25.2415,6.2237
2025-11-06 19:00,-0.016,high_vol,high_vol,neg_mom,neg_mom,32.9614,32.0973,6.0726
2025-11-06 20:00,-0.0179,high_vol,high_vol,neg_mom,neg_mom,35.9504,30.7218,12.5944
2025-11-06 21:00,-0.0227,high_vol,high_vol,neg_mom,neg_mom,31.5787,28.4204,12.2594
2025-11-06 22:00,-0.017,high_vol,high_vol,neg_mom,neg_mom,34.3454,39.6028,12.2594
2025-11-06 23:00,-0.0169,high_vol,high_vol,neg_mom,neg_mom,37.0759,34.7813,12.2594
2025-11-07 00:00,-0.0187,high_vol,high_vol,neg_mom,neg_mom,38.7383,32.5977,12.2594
2025-11-07 01:00,-0.0107,high_vol,high_vol,neg_mom,neg_mom,37.2417,37.3133,12.2594
2025-11-07 02:00,-0.0174,high_vol,high_vol,neg_mom,neg_mom,36.871,38.0991,12.2594
2025-11-07 03:00,-0.0022,high_vol,high_vol,neutral_mom,neg_mom,44.593,37.0351,12.2594
2025-11-07 04:00,-0.001,high_vol,high_vol,neutral_mom,neg_mom,37.1209,33.4033,12.2594
2025-11-07 05:00,0.0115,mid_vol,high_vol,pos_mom,neg_mom,48.7909,37.3713,33.1032
2025-11-07 06:00,0.0064,mid_vol,high_vol,pos_mom,pos_mom,54.5827,49.0302,47.3538
2025-11-07 07:00,0.0011,mid_vol,high_vol,neutral_mom,neutral_mom,61.8438,53.5078,71.6164
2025-11-07 08:00,0.0061,mid_vol,high_vol,pos_mom,neutral_mom,53.2406,50.0361,58.1774
2025-11-07 09:00,0.0057,mid_vol,high_vol,pos_mom,neutral_mom,47.0052,41.5896,71.7586
2025-11-07 10:00,-0.0011,mid_vol,high_vol,neutral_mom,neg_mom,45.1368,45.2848,0.0
2025-11-07 15:00,-0.011,high_vol,high_vol,neg_mom,neg_mom,43.4816,37.4808,100.0
2025-11-07 16:00,-0.0112,high_vol,high_vol,neg_mom,neg_mom,42.8095,24.4365,31.8726
2025-11-07 17:00,-0.0085,high_vol,high_vol,neg_mom,neg_mom,42.8541,23.3787,22.4466
2025-11-07 18:00,-0.0006,high_vol,high_vol,neutral_mom,neg_mom,53.5892,23.8266,27.0738
2025-11-07 19:00,0.0075,high_vol,high_vol,pos_mom,neg_mom,54.4306,27.3982,35.9652
2025-11-07 20:00,0.0134,high_vol,high_vol,pos_mom,neg_mom,56.7764,27.6516,49.8478
2025-11-07 21:00,0.0225,high_vol,high_vol,pos_mom,neg_mom,64.5746,35.031,49.4124
2025-11-07 22:00,0.0282,high_vol,high_vol,pos_mom,neutral_mom,64.0796,43.4228,49.4124
2025-11-07 23:00,0.0281,high_vol,high_vol,pos_mom,neutral_mom,66.7962,51.6992,49.4124
2025-11-08 00:00,0.0287,high_vol,high_vol,pos_mom,neutral_mom,68.7505,50.4124,49.4124
2025-11-08 01:00,0.0304,high_vol,high_vol,pos_mom,neutral_mom,64.4431,49.3788,49.4124
2025-11-08 02:00,0.0262,high_vol,high_vol,pos_mom,neutral_mom,69.5038,50.0995,49.4124
2025-11-08 03:00,0.0202,high_vol,high_vol,pos_mom,pos_mom,77.3573,57.6143,49.4124
2025-11-08 04:00,0.0178,high_vol,high_vol,pos_mom,pos_mom,70.8458,52.5043,49.4124
2025-11-08 05:00,0.0138,high_vol,high_vol,pos_mom,pos_mom,67.6221,53.4862,40.9099
2025-11-08 06:00,-0.0009,mid_vol,high_vol,neutral_mom,pos_mom,64.2507,67.1132,63.8475
2025-11-08 07:00,-0.0038,mid_vol,high_vol,neutral_mom,pos_mom,60.671,72.8291,97.5664
2025-11-08 08:00,-0.0101,mid_vol,mid_vol,neg_mom,pos_mom,49.6656,69.1814,97.2555
2025-11-08 09:00,-0.0133,low_vol,mid_vol,neg_mom,pos_mom,47.7617,74.132,96.0938
2025-11-08 10:00,-0.0145,low_vol,high_vol,neg_mom,neg_mom,33.5267,57.6104,0.0
